# Station Name;Device Model Identifier;IP Address;Subnet Name;Device Custom Parameters;Submodule 1 Name;Submodule 1 Model;Submodule 1 Addresses (I&Q);Submodule 1 Custom Parameters;Submodule 2 Name;Submodule 2 Model;Submodule 2 Addresses (I&Q);Submodule 2 Custom Parameters;Submodule 3 Name;Submodule 3 Model;Submodule 3 Addresses (I&Q);Submodule 3 Custom Parameters;Submodule 4 Name;Submodule 4 Model;Submodule 4 Addresses (I&Q);Submodule 4 Custom Parameters;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# n0006-zp001-el001-k25501;6ES7158-3AD10-0XA0;192.168.50.6;Subnet50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# n0007-zp001-el001-k25502;6ES7158-3AD10-0XA0;192.168.50.7;Subnet50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# n0008-zp001-el001-k25601;6ES7158-3AD10-0XA0;192.168.50.8;Subnet50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# n0009-zp001-el001-k25602;6ES7158-3AD10-0XA0;192.168.50.9;Subnet50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0075-uf32-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.75;Subnet51;;-K30002;6ES7131-6BH01-0BA0;6191&6191;;-K30003;6ES7136-6BA01-0CA0;6202&6202;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;6232&6232;PotentialGroup=1;-K30005;6ES7136-6DB00-0CA0;6237&6237;;-K30006;6ES7136-6DB00-0CA0;6242&6242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0076-uf42-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.76;Subnet51;;-K30002;6ES7131-6BH01-0BA0;6272&6272;;-K30003;6ES7136-6BA01-0CA0;6283&6283;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6DB00-0CA0;6313&6313;PotentialGroup=1;-K30005;6ES7136-6DB00-0CA0;6318&6318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0082-zp002-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.82;Subnet51;;-K30002;6ES7131-6BH01-0BA0;6348&6348;;-K30003;6ES7136-6BA01-0CA0;6359&6359;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6BA01-0CA0;6369&6369;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6DB00-0CA0;6399&6399;PotentialGroup=1;-K30006;6ES7132-6BH01-0BA0;6409&6409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0083-lv001-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.83;Subnet51;;-K30002;6ES7131-6BH01-0BA0;6440&6440;;-K30003;6ES7136-6BA01-0CA0;6451&6451;Failsafe_DiscrepancyTime.Ch(0-7)=100,Failsafe_SensorEvaluation.Ch(0)=0,Failsafe_SensorEvaluation.Ch(1)=0,Failsafe_SensorEvaluation.Ch(5)=0,Failsafe_SensorEvaluation.Ch(2)=0;-K30004;6ES7136-6BA01-0CA0;6461&6461;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6DB00-0CA0;6491&6491;PotentialGroup=1;-K30006;6ES7136-6DB00-0CA0;6496&6496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0084-lv001-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.84;Subnet51;;-K30002;6ES7131-6BH01-0BA0;6526&6526;;-K30003;6ES7136-6BA01-0CA0;6537&6537;Failsafe_DiscrepancyTime.Ch(0-7)=100,Failsafe_SensorEvaluation.Ch(0)=0,Failsafe_SensorEvaluation.Ch(1)=0,Failsafe_SensorEvaluation.Ch(5)=0,Failsafe_SensorEvaluation.Ch(2)=0;-K30004;6ES7136-6BA01-0CA0;6547&6547;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6DB00-0CA0;6577&6577;PotentialGroup=1;-K30006;6ES7136-6DB00-0CA0;6582&6582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0085-uc29-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.85;Subnet51;;-K30002;6ES7131-6BH01-0BA0;6612&6612;;-K30003;6ES7136-6BA01-0CA0;6623&6623;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30004;6ES7136-6BA01-0CA0;6633&6633;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;6643&6643;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30006;6ES7136-6DB00-0CA0;6673&6673;PotentialGroup=1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0092-zp001-el001-k24501;6ES7158-3AD10-0XA0;192.168.51.92;Subnet51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0091-zp001-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.91;Subnet51;;-K40002;6ES7131-6BH01-0BA0;6703&6703;;-K40003;6ES7136-6BA01-0CA0;6714&6714;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K40004;6ES7136-6BA01-0CA0;6724&6724;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K40005;6ES7136-6BA01-0CA0;6734&6734;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K40010;6ES7136-6BA01-0CA0;6744&6744;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K40006;6ES7136-6DB00-0CA0;6764&6764;PotentialGroup=1;-K40007;6ES7136-6DB00-0CA0;6769&6769;;-K40008;6ES7136-6DB00-0CA0;6774&6774;;-K40009;6ES7132-6BH01-0BA0;6784&6784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
n0093-ug7-el001-k30001;6ES7155-6AU01-0BN0;192.168.51.93;Subnet51;;-K30002;6ES7131-6BH01-0BA0;6815&6815;;-K30003;6ES7131-6BH01-0BA0;6817&6817;;-K30004;6ES7136-6BA01-0CA0;6828&6828;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30005;6ES7136-6BA01-0CA0;6838&6838;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30006;6ES7136-6BA01-0CA0;6848&6848;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30007;6ES7136-6BA01-0CA0;6858&6858;Failsafe_DiscrepancyTime.Ch(0-7)=100;-K30008;6ES7136-6DB00-0CA0;6888&6888;PotentialGroup=1;-K30009;6ES7136-6DB00-0CA0;6893&6893;;-K30010;6ES7136-6DB00-0CA0;6898&6898;;-K30011;6ES7136-6DB00-0CA0;6903&6903;;-K30012;6ES7136-6DB00-0CA0;6908&6908;;-K30013;6ES7136-6DB00-0CA0;6913&6913;;-K30014;6ES7136-6DB00-0CA0;6918&6918;;;;;;;;;;;;;;;;;;;;;;;;;
n0094-ug7-xn10;55556;192.168.51.94;Subnet51;;-XN10;55556_DefaultCard;6948&6948;Failsafe_FDestinationAddress=194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
